time_pst,qc_pco2_water,qc_pco2_air,p_co2_in_water_ppm,p_co2_in_air_ppm
2024-01-07T15:00:00Z,0,0,707.00903,432.76556
2024-01-07T18:00:00Z,0,0,705.1427,429.06952
2024-01-07T21:00:00Z,0,0,701.23425,429.5064
2024-01-08T00:00:00Z,0,0,702.47815,430.3662
2024-01-08T03:00:00Z,0,0,743.03107,437.71606
2024-01-08T06:00:00Z,0,0,717.7792,444.93533
2024-01-08T09:00:00Z,0,0,722.7283,453.54395
2024-01-08T12:00:00Z,0,0,735.9062,440.23996
2024-01-08T15:00:00Z,0,0,728.7962,432.0893
2024-01-08T18:00:00Z,0,0,711.919,429.8652
2024-01-08T21:00:00Z,0,0,704.3988,428.79636
2024-01-09T00:00:00Z,0,0,715.6823,430.1065
2024-01-09T03:00:00Z,0,0,743.5199,440.26306
2024-01-09T06:00:00Z,0,0,760.0502,434.30685
2024-01-09T09:00:00Z,0,0,764.4217,434.4166
2024-01-09T12:00:00Z,0,0,763.8053,428.62634
2024-01-09T15:00:00Z,0,0,757.75415,428.32205
2024-01-09T18:00:00Z,0,0,754.89923,427.57397
2024-01-09T21:00:00Z,0,0,750.7845,427.5224
2024-01-15T00:00:00Z,0,0,700.5671,435.59637
2024-01-15T03:00:00Z,0,0,673.5445,439.2414
2024-01-15T06:00:00Z,0,0,680.8025,440.14136
2024-01-15T09:00:00Z,0,0,686.64,439.88065
2024-01-15T12:00:00Z,0,0,713.1953,440.05502
2024-01-15T15:00:00Z,0,0,718.6959,441.4248
2024-01-15T18:00:00Z,0,0,677.31714,437.42136
2024-01-15T21:00:00Z,0,0,671.5098,435.68726
2024-01-16T00:00:00Z,0,0,696.1354,432.5302
2024-01-16T03:00:00Z,0,0,704.4553,437.26413
2024-01-16T06:00:00Z,0,0,683.70575,439.31516
2024-01-16T09:00:00Z,0,0,691.2703,454.70258
2024-01-16T12:00:00Z,0,0,726.06287,437.97122
2024-01-16T15:00:00Z,0,0,730.1595,445.49277
2024-01-16T18:00:00Z,0,0,692.4809,439.2503
2024-01-16T21:00:00Z,0,0,684.3142,434.0486
2024-01-17T00:00:00Z,0,0,704.7655,445.35327
2024-01-17T03:00:00Z,0,0,736.5748,446.80173
2024-01-17T06:00:00Z,0,0,734.452,439.86777
2024-01-17T09:00:00Z,0,0,718.27734,443.39703
2024-01-17T12:00:00Z,0,0,761.0375,449.46863
2024-01-17T15:00:00Z,0,0,760.1156,457.7526
2024-01-17T18:00:00Z,0,0,731.3253,443.62848
2024-01-17T21:00:00Z,0,0,712.28656,440.651
2024-01-18T00:00:00Z,0,0,701.1388,434.46515
2024-01-18T03:00:00Z,0,0,744.5248,439.16034
2024-01-18T06:00:00Z,0,0,749.4818,438.18066
2024-01-18T09:00:00Z,0,0,739.7135,444.18777
2024-01-18T12:00:00Z,0,0,747.32996,453.81
2024-01-18T15:00:00Z,0,0,752.33075,438.8957
2024-01-18T18:00:00Z,0,0,749.9872,440.63446
2024-01-18T21:00:00Z,0,0,704.36914,434.20242
2024-01-19T00:00:00Z,0,0,697.9687,435.24536
2024-01-19T03:00:00Z,0,0,743.64374,434.76898
2024-01-19T06:00:00Z,0,0,758.241,432.5179
2024-01-19T09:00:00Z,0,0,759.36,445.0805
2024-01-19T12:00:00Z,0,0,757.0781,454.88727
2024-01-19T15:00:00Z,0,0,773.1317,433.8253
2024-01-19T18:00:00Z,0,0,764.7304,442.46118
